transaction_id,customer_id,product_id,sales_rep_id,transaction_date,quantity,unit_price,discount_percent,gross_amount,discount_amount,net_amount,payment_method,payment_status,sales_channel,region,currency_code,exchange_rate_to_usd,order_priority
TXN-2023-08528,CUST-00741,PROD-0010,REP-0045,2023-11-06,2,999.00,10.00,1998.00,199.80,1798.20,PayPal,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,High
TXN-2023-08529,CUST-02512,PROD-0012,REP-0045,2023-04-25,2,1499.00,8.00,2998.00,239.84,2758.16,Invoice,Completed,Partner,Europe,EUR,1.0800,Medium
TXN-2023-08530,CUST-00391,PROD-0015,REP-0134,2024-08-23,5,4999.00,18.00,24995.00,4499.10,20495.90,Wire Transfer,Completed,Partner,North America,USD,1.0000,Medium
TXN-2023-08531,CUST-02547,PROD-0012,REP-0045,2024-09-14,3,1499.00,0.00,4497.00,0.00,4497.00,Invoice,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-08532,CUST-00749,PROD-0007,REP-0245,2023-03-05,5,8999.00,12.00,44995.00,5399.40,39595.60,PayPal,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-08533,CUST-02155,PROD-0004,REP-0045,2024-03-24,3,5999.00,0.00,17997.00,0.00,17997.00,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-08534,CUST-01067,PROD-0011,REP-0245,2024-12-11,5,199.00,0.00,995.00,0.00,995.00,PayPal,Completed,Direct Sales,Europe,EUR,1.0800,High
TXN-2023-08535,CUST-01562,PROD-0006,REP-0112,2024-10-10,12,899.00,20.00,10788.00,2157.60,8630.40,Credit Card,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-08536,CUST-00216,PROD-0004,REP-0203,2024-10-20,20,5999.00,12.00,119980.00,14397.60,105582.40,Credit Card,Completed,Direct Sales,Europe,EUR,1.0800,High
TXN-2023-08537,CUST-01445,PROD-0007,REP-0045,2024-03-24,1,8999.00,18.00,8999.00,1619.82,7379.18,Invoice,Completed,Partner,Asia-Pacific,JPY,0.0075,Low
TXN-2023-08538,CUST-01842,PROD-0004,REP-0134,2024-02-22,12,5999.00,15.00,71988.00,10798.20,61189.80,Invoice,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,Medium
TXN-2023-08539,CUST-00633,PROD-0007,REP-0289,2024-04-22,3,8999.00,10.00,26997.00,2699.70,24297.30,Invoice,Completed,Direct Sales,Europe,EUR,1.0800,High
TXN-2023-08540,CUST-01247,PROD-0008,REP-0045,2024-12-30,15,2999.00,0.00,44985.00,0.00,44985.00,Invoice,Completed,Partner,North America,USD,1.0000,High
TXN-2023-08541,CUST-01347,PROD-0015,REP-0045,2023-10-03,10,4999.00,15.00,49990.00,7498.50,42491.50,Invoice,Completed,Partner,Europe,EUR,1.0800,High
TXN-2023-08542,CUST-00900,PROD-0006,REP-0267,2024-11-10,6,899.00,15.00,5394.00,809.10,4584.90,Credit Card,Completed,Direct Sales,Europe,GBP,1.2700,High
TXN-2023-08543,CUST-02348,PROD-0008,REP-0134,2023-01-23,1,2999.00,10.00,2999.00,299.90,2699.10,Credit Card,Completed,Direct Sales,Europe,EUR,1.0800,Medium
TXN-2023-08544,CUST-02282,PROD-0004,REP-0289,2024-07-05,3,5999.00,15.00,17997.00,2699.55,15297.45,Invoice,Completed,Partner,North America,CAD,0.7500,Medium
TXN-2023-08545,CUST-01671,PROD-0001,REP-0089,2024-11-29,8,299.00,20.00,2392.00,478.40,1913.60,Invoice,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-08546,CUST-00375,PROD-0004,REP-0289,2024-08-12,3,5999.00,0.00,17997.00,0.00,17997.00,Credit Card,Completed,Direct Sales,Europe,EUR,1.0800,Low
TXN-2023-08547,CUST-01953,PROD-0001,REP-0203,2023-07-04,3,299.00,12.00,897.00,107.64,789.36,Credit Card,Completed,Partner,North America,USD,1.0000,High
TXN-2023-08548,CUST-01909,PROD-0018,REP-0156,2024-06-24,30,7999.00,0.00,239970.00,0.00,239970.00,PayPal,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-08549,CUST-02137,PROD-0003,REP-0289,2023-06-20,4,599.00,15.00,2396.00,359.40,2036.60,Invoice,Completed,Direct Sales,Europe,GBP,1.2700,Low
TXN-2023-08550,CUST-01057,PROD-0011,REP-0245,2024-11-24,4,199.00,20.00,796.00,159.20,636.80,Credit Card,Completed,Partner,North America,CAD,0.7500,Low
TXN-2023-08551,CUST-00843,PROD-0006,REP-0156,2024-12-06,25,899.00,10.00,22475.00,2247.50,20227.50,Wire Transfer,Completed,Partner,North America,CAD,0.7500,Medium
TXN-2023-08552,CUST-01641,PROD-0018,REP-0267,2023-05-24,3,7999.00,10.00,23997.00,2399.70,21597.30,Invoice,Completed,Direct Sales,Europe,EUR,1.0800,Low
TXN-2023-08553,CUST-01833,PROD-0007,REP-0245,2023-05-17,12,8999.00,12.00,107988.00,12958.56,95029.44,Credit Card,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,Medium
TXN-2023-08554,CUST-02593,PROD-0002,REP-0267,2024-02-08,10,2999.00,18.00,29990.00,5398.20,24591.80,PayPal,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-08555,CUST-00795,PROD-0002,REP-0289,2024-05-25,8,2999.00,10.00,23992.00,2399.20,21592.80,Wire Transfer,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,High
TXN-2023-08556,CUST-01609,PROD-0009,REP-0045,2023-11-10,1,99.00,0.00,99.00,0.00,99.00,Invoice,Completed,Partner,Europe,GBP,1.2700,Medium
TXN-2023-08557,CUST-02125,PROD-0003,REP-0156,2024-05-23,30,599.00,15.00,17970.00,2695.50,15274.50,PayPal,Completed,Online,North America,CAD,0.7500,Low
TXN-2023-08558,CUST-02054,PROD-0011,REP-0078,2024-09-23,8,199.00,8.00,1592.00,127.36,1464.64,Invoice,Completed,Partner,North America,USD,1.0000,Medium
TXN-2023-08559,CUST-01306,PROD-0011,REP-0112,2023-07-27,25,199.00,8.00,4975.00,398.00,4577.00,Invoice,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,High
TXN-2023-08560,CUST-01866,PROD-0015,REP-0112,2024-03-10,1,4999.00,5.00,4999.00,249.95,4749.05,Credit Card,Completed,Direct Sales,Europe,EUR,1.0800,High
TXN-2023-08561,CUST-01567,PROD-0009,REP-0203,2024-03-08,2,99.00,18.00,198.00,35.64,162.36,PayPal,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-08562,CUST-00241,PROD-0010,REP-0089,2023-01-31,2,999.00,15.00,1998.00,299.70,1698.30,Invoice,Completed,Direct Sales,Europe,EUR,1.0800,Low
TXN-2023-08563,CUST-01972,PROD-0003,REP-0245,2024-09-19,5,599.00,15.00,2995.00,449.25,2545.75,Wire Transfer,Completed,Online,Europe,EUR,1.0800,High
TXN-2023-08564,CUST-00453,PROD-0018,REP-0156,2023-12-23,4,7999.00,0.00,31996.00,0.00,31996.00,Invoice,Completed,Direct Sales,Europe,GBP,1.2700,Medium
TXN-2023-08565,CUST-01693,PROD-0003,REP-0134,2023-03-24,3,599.00,8.00,1797.00,143.76,1653.24,Invoice,Completed,Direct Sales,Europe,GBP,1.2700,Medium
TXN-2023-08566,CUST-01421,PROD-0018,REP-0045,2023-03-09,8,7999.00,18.00,63992.00,11518.56,52473.44,PayPal,Completed,Partner,Europe,GBP,1.2700,Medium
TXN-2023-08567,CUST-01938,PROD-0021,REP-0156,2023-03-15,5,299.00,20.00,1495.00,299.00,1196.00,Credit Card,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-08568,CUST-02343,PROD-0021,REP-0156,2024-11-30,8,299.00,10.00,2392.00,239.20,2152.80,Wire Transfer,Completed,Direct Sales,Europe,GBP,1.2700,Medium
TXN-2023-08569,CUST-00642,PROD-0007,REP-0203,2024-06-17,4,8999.00,0.00,35996.00,0.00,35996.00,Wire Transfer,Completed,Partner,North America,USD,1.0000,Medium
TXN-2023-08570,CUST-01735,PROD-0015,REP-0289,2024-02-06,6,4999.00,8.00,29994.00,2399.52,27594.48,Credit Card,Completed,Partner,Asia-Pacific,JPY,0.0075,Medium
TXN-2023-08571,CUST-00484,PROD-0015,REP-0156,2024-07-05,12,4999.00,12.00,59988.00,7198.56,52789.44,Wire Transfer,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-08572,CUST-02021,PROD-0006,REP-0289,2023-03-23,20,899.00,0.00,17980.00,0.00,17980.00,Wire Transfer,Completed,Partner,North America,USD,1.0000,Medium
TXN-2023-08573,CUST-01688,PROD-0009,REP-0156,2024-05-03,2,99.00,5.00,198.00,9.90,188.10,Credit Card,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,Low
TXN-2023-08574,CUST-00401,PROD-0010,REP-0289,2023-02-07,3,999.00,10.00,2997.00,299.70,2697.30,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-08575,CUST-02097,PROD-0021,REP-0045,2023-05-20,12,299.00,12.00,3588.00,430.56,3157.44,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-08576,CUST-00492,PROD-0010,REP-0156,2024-09-08,12,999.00,18.00,11988.00,2157.84,9830.16,Wire Transfer,Completed,Partner,Asia-Pacific,SGD,0.7400,High
TXN-2023-08577,CUST-00440,PROD-0004,REP-0289,2023-10-21,25,5999.00,8.00,149975.00,11998.00,137977.00,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-08578,CUST-02480,PROD-0009,REP-0267,2024-01-12,6,99.00,8.00,594.00,47.52,546.48,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-08579,CUST-00491,PROD-0008,REP-0245,2024-06-06,5,2999.00,0.00,14995.00,0.00,14995.00,PayPal,Completed,Partner,North America,USD,1.0000,Low
TXN-2023-08580,CUST-02447,PROD-0011,REP-0089,2023-08-19,25,199.00,15.00,4975.00,746.25,4228.75,Credit Card,Completed,Direct Sales,Europe,GBP,1.2700,High
TXN-2023-08581,CUST-01654,PROD-0007,REP-0267,2024-02-24,3,8999.00,15.00,26997.00,4049.55,22947.45,Credit Card,Completed,Partner,North America,USD,1.0000,High
TXN-2023-08582,CUST-01248,PROD-0018,REP-0112,2023-04-15,10,7999.00,18.00,79990.00,14398.20,65591.80,Wire Transfer,Completed,Online,North America,CAD,0.7500,Low
TXN-2023-08583,CUST-02510,PROD-0021,REP-0112,2024-02-19,2,299.00,20.00,598.00,119.60,478.40,Invoice,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-08584,CUST-00510,PROD-0001,REP-0078,2024-05-09,30,299.00,10.00,8970.00,897.00,8073.00,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-08585,CUST-00829,PROD-0007,REP-0245,2024-02-15,12,8999.00,18.00,107988.00,19437.84,88550.16,Wire Transfer,Completed,Direct Sales,Europe,EUR,1.0800,Medium
TXN-2023-08586,CUST-02244,PROD-0007,REP-0089,2024-07-27,1,8999.00,15.00,8999.00,1349.85,7649.15,Invoice,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,Low
TXN-2023-08587,CUST-02304,PROD-0021,REP-0289,2024-03-14,15,299.00,5.00,4485.00,224.25,4260.75,Wire Transfer,Completed,Partner,North America,USD,1.0000,Low
TXN-2023-08588,CUST-00614,PROD-0012,REP-0289,2024-09-27,25,1499.00,15.00,37475.00,5621.25,31853.75,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-08589,CUST-02466,PROD-0021,REP-0156,2024-01-05,12,299.00,12.00,3588.00,430.56,3157.44,Wire Transfer,Completed,Online,Europe,GBP,1.2700,Low
TXN-2023-08590,CUST-00896,PROD-0010,REP-0112,2024-08-12,2,999.00,10.00,1998.00,199.80,1798.20,PayPal,Completed,Direct Sales,Europe,GBP,1.2700,High
TXN-2023-08591,CUST-01764,PROD-0008,REP-0289,2024-11-23,20,2999.00,0.00,59980.00,0.00,59980.00,Credit Card,Completed,Partner,Europe,EUR,1.0800,Low
TXN-2023-08592,CUST-00135,PROD-0006,REP-0134,2023-10-09,1,899.00,5.00,899.00,44.95,854.05,Wire Transfer,Completed,Direct Sales,Europe,EUR,1.0800,Medium
TXN-2023-08593,CUST-00243,PROD-0010,REP-0245,2023-05-23,2,999.00,15.00,1998.00,299.70,1698.30,Invoice,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-08594,CUST-00451,PROD-0009,REP-0156,2024-06-30,12,99.00,10.00,1188.00,118.80,1069.20,Wire Transfer,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-08595,CUST-02537,PROD-0007,REP-0078,2024-09-08,5,8999.00,18.00,44995.00,8099.10,36895.90,Credit Card,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,Low
TXN-2023-08596,CUST-01068,PROD-0010,REP-0112,2024-11-18,2,999.00,20.00,1998.00,399.60,1598.40,Credit Card,Completed,Online,North America,CAD,0.7500,High
TXN-2023-08597,CUST-01668,PROD-0006,REP-0045,2024-04-19,10,899.00,15.00,8990.00,1348.50,7641.50,Credit Card,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-08598,CUST-01352,PROD-0004,REP-0267,2024-11-21,10,5999.00,0.00,59990.00,0.00,59990.00,PayPal,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,Low
TXN-2023-08599,CUST-01073,PROD-0006,REP-0112,2023-08-19,20,899.00,8.00,17980.00,1438.40,16541.60,Wire Transfer,Completed,Online,Asia-Pacific,JPY,0.0075,Medium
TXN-2023-08600,CUST-01431,PROD-0011,REP-0078,2024-01-22,1,199.00,10.00,199.00,19.90,179.10,Credit Card,Pending,Partner,Asia-Pacific,AUD,0.6700,High
TXN-2023-08601,CUST-01519,PROD-0018,REP-0089,2024-08-19,4,7999.00,15.00,31996.00,4799.40,27196.60,Invoice,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,Low
TXN-2023-08602,CUST-02439,PROD-0004,REP-0267,2024-09-30,1,5999.00,10.00,5999.00,599.90,5399.10,Credit Card,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,Medium
TXN-2023-08603,CUST-01662,PROD-0003,REP-0089,2023-03-24,3,599.00,10.00,1797.00,179.70,1617.30,Wire Transfer,Completed,Partner,Europe,GBP,1.2700,Low
TXN-2023-08604,CUST-00593,PROD-0006,REP-0203,2024-12-23,4,899.00,12.00,3596.00,431.52,3164.48,Wire Transfer,Completed,Partner,Asia-Pacific,AUD,0.6700,High
TXN-2023-08605,CUST-01715,PROD-0004,REP-0267,2023-03-18,4,5999.00,0.00,23996.00,0.00,23996.00,Wire Transfer,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-08606,CUST-01395,PROD-0021,REP-0134,2024-10-08,15,299.00,15.00,4485.00,672.75,3812.25,Wire Transfer,Completed,Online,North America,CAD,0.7500,High
TXN-2023-08607,CUST-01191,PROD-0009,REP-0289,2023-03-26,3,99.00,18.00,297.00,53.46,243.54,Credit Card,Completed,Direct Sales,Europe,GBP,1.2700,Low
TXN-2023-08608,CUST-02353,PROD-0012,REP-0089,2023-05-08,20,1499.00,0.00,29980.00,0.00,29980.00,Credit Card,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,High
TXN-2023-08609,CUST-02175,PROD-0002,REP-0078,2023-10-18,25,2999.00,15.00,74975.00,11246.25,63728.75,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-08610,CUST-00321,PROD-0021,REP-0156,2023-09-19,20,299.00,20.00,5980.00,1196.00,4784.00,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-08611,CUST-02112,PROD-0008,REP-0078,2024-08-19,20,2999.00,20.00,59980.00,11996.00,47984.00,Invoice,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,High
TXN-2023-08612,CUST-01034,PROD-0015,REP-0245,2023-03-10,6,4999.00,10.00,29994.00,2999.40,26994.60,Wire Transfer,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-08613,CUST-02263,PROD-0003,REP-0134,2024-09-16,15,599.00,12.00,8985.00,1078.20,7906.80,Wire Transfer,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-08614,CUST-02547,PROD-0015,REP-0134,2023-06-20,1,4999.00,20.00,4999.00,999.80,3999.20,Wire Transfer,Completed,Direct Sales,Europe,GBP,1.2700,Medium
TXN-2023-08615,CUST-00730,PROD-0015,REP-0134,2023-10-28,4,4999.00,12.00,19996.00,2399.52,17596.48,PayPal,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-08616,CUST-01160,PROD-0001,REP-0267,2024-05-04,1,299.00,10.00,299.00,29.90,269.10,PayPal,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-08617,CUST-00102,PROD-0021,REP-0267,2024-05-07,15,299.00,12.00,4485.00,538.20,3946.80,Credit Card,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-08618,CUST-00511,PROD-0004,REP-0089,2024-11-07,3,5999.00,0.00,17997.00,0.00,17997.00,Wire Transfer,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-08619,CUST-01110,PROD-0011,REP-0089,2024-01-09,6,199.00,15.00,1194.00,179.10,1014.90,Wire Transfer,Completed,Partner,Europe,EUR,1.0800,Medium
TXN-2023-08620,CUST-01841,PROD-0021,REP-0267,2023-06-27,6,299.00,12.00,1794.00,215.28,1578.72,Wire Transfer,Completed,Partner,Asia-Pacific,JPY,0.0075,Medium
TXN-2023-08621,CUST-01420,PROD-0021,REP-0045,2023-01-20,5,299.00,0.00,1495.00,0.00,1495.00,PayPal,Completed,Direct Sales,Europe,EUR,1.0800,High
TXN-2023-08622,CUST-01082,PROD-0021,REP-0089,2024-11-19,20,299.00,15.00,5980.00,897.00,5083.00,Credit Card,Completed,Partner,North America,USD,1.0000,Medium
TXN-2023-08623,CUST-02044,PROD-0012,REP-0078,2024-11-24,25,1499.00,10.00,37475.00,3747.50,33727.50,Invoice,Completed,Online,North America,CAD,0.7500,High
TXN-2023-08624,CUST-01467,PROD-0021,REP-0203,2024-11-24,6,299.00,10.00,1794.00,179.40,1614.60,Wire Transfer,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-08625,CUST-02451,PROD-0011,REP-0245,2024-04-30,3,199.00,15.00,597.00,89.55,507.45,Wire Transfer,Completed,Partner,Europe,EUR,1.0800,Medium
TXN-2023-08626,CUST-01159,PROD-0004,REP-0289,2024-10-31,2,5999.00,18.00,11998.00,2159.64,9838.36,PayPal,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-08627,CUST-00658,PROD-0006,REP-0203,2023-07-07,6,899.00,20.00,5394.00,1078.80,4315.20,Credit Card,Completed,Partner,North America,CAD,0.7500,Low
TXN-2023-08628,CUST-00549,PROD-0018,REP-0203,2023-08-14,30,7999.00,20.00,239970.00,47994.00,191976.00,PayPal,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-08629,CUST-00936,PROD-0004,REP-0203,2023-10-12,25,5999.00,15.00,149975.00,22496.25,127478.75,PayPal,Completed,Partner,North America,CAD,0.7500,Medium
TXN-2023-08630,CUST-02124,PROD-0008,REP-0089,2023-11-29,3,2999.00,0.00,8997.00,0.00,8997.00,Wire Transfer,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-08631,CUST-02509,PROD-0015,REP-0245,2024-07-18,1,4999.00,20.00,4999.00,999.80,3999.20,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-08632,CUST-00270,PROD-0006,REP-0134,2024-05-13,2,899.00,18.00,1798.00,323.64,1474.36,Wire Transfer,Completed,Partner,North America,USD,1.0000,Medium
TXN-2023-08633,CUST-00434,PROD-0010,REP-0045,2024-10-19,1,999.00,15.00,999.00,149.85,849.15,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-08634,CUST-00518,PROD-0008,REP-0267,2023-12-25,10,2999.00,15.00,29990.00,4498.50,25491.50,Invoice,Completed,Partner,Europe,GBP,1.2700,High
TXN-2023-08635,CUST-01548,PROD-0003,REP-0089,2024-03-21,3,599.00,0.00,1797.00,0.00,1797.00,Credit Card,Completed,Partner,Asia-Pacific,JPY,0.0075,Medium
TXN-2023-08636,CUST-01192,PROD-0011,REP-0289,2024-09-12,6,199.00,18.00,1194.00,214.92,979.08,Credit Card,Completed,Partner,North America,USD,1.0000,Low
TXN-2023-08637,CUST-01065,PROD-0008,REP-0289,2024-09-10,3,2999.00,8.00,8997.00,719.76,8277.24,Credit Card,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-08638,CUST-01150,PROD-0006,REP-0089,2023-05-24,1,899.00,10.00,899.00,89.90,809.10,Wire Transfer,Completed,Partner,Europe,EUR,1.0800,Low
TXN-2023-08639,CUST-01927,PROD-0015,REP-0089,2024-01-15,25,4999.00,0.00,124975.00,0.00,124975.00,Invoice,Completed,Online,Europe,GBP,1.2700,Medium
TXN-2023-08640,CUST-00134,PROD-0003,REP-0156,2023-08-04,25,599.00,15.00,14975.00,2246.25,12728.75,PayPal,Completed,Partner,Asia-Pacific,JPY,0.0075,Medium
TXN-2023-08641,CUST-00884,PROD-0021,REP-0112,2023-04-07,30,299.00,10.00,8970.00,897.00,8073.00,Invoice,Completed,Partner,Europe,GBP,1.2700,Medium
TXN-2023-08642,CUST-01636,PROD-0010,REP-0089,2023-11-26,3,999.00,20.00,2997.00,599.40,2397.60,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-08643,CUST-00985,PROD-0001,REP-0112,2024-07-19,1,299.00,10.00,299.00,29.90,269.10,Invoice,Completed,Direct Sales,Europe,EUR,1.0800,High
TXN-2023-08644,CUST-01784,PROD-0012,REP-0267,2023-05-08,1,1499.00,10.00,1499.00,149.90,1349.10,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-08645,CUST-01509,PROD-0021,REP-0203,2024-01-11,3,299.00,20.00,897.00,179.40,717.60,Credit Card,Completed,Online,North America,USD,1.0000,High
TXN-2023-08646,CUST-02372,PROD-0002,REP-0156,2023-08-04,10,2999.00,10.00,29990.00,2999.00,26991.00,PayPal,Completed,Direct Sales,Europe,GBP,1.2700,Medium
TXN-2023-08647,CUST-00970,PROD-0018,REP-0203,2024-03-13,8,7999.00,0.00,63992.00,0.00,63992.00,Invoice,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-08648,CUST-00282,PROD-0009,REP-0245,2024-08-17,25,99.00,0.00,2475.00,0.00,2475.00,PayPal,Completed,Partner,Europe,EUR,1.0800,High
TXN-2023-08649,CUST-01033,PROD-0011,REP-0267,2024-09-30,20,199.00,8.00,3980.00,318.40,3661.60,Credit Card,Completed,Direct Sales,Europe,EUR,1.0800,Low
TXN-2023-08650,CUST-00857,PROD-0021,REP-0134,2023-02-22,8,299.00,10.00,2392.00,239.20,2152.80,PayPal,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-08651,CUST-00569,PROD-0001,REP-0112,2023-10-15,20,299.00,10.00,5980.00,598.00,5382.00,Invoice,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-08652,CUST-02009,PROD-0008,REP-0156,2023-12-22,2,2999.00,0.00,5998.00,0.00,5998.00,PayPal,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-08653,CUST-01949,PROD-0018,REP-0156,2023-08-25,30,7999.00,12.00,239970.00,28796.40,211173.60,Wire Transfer,Pending,Partner,Asia-Pacific,SGD,0.7400,High
TXN-2023-08654,CUST-01895,PROD-0006,REP-0289,2024-03-15,5,899.00,10.00,4495.00,449.50,4045.50,Invoice,Completed,Direct Sales,Europe,EUR,1.0800,Medium
TXN-2023-08655,CUST-02272,PROD-0011,REP-0156,2024-10-11,8,199.00,8.00,1592.00,127.36,1464.64,Credit Card,Completed,Partner,North America,CAD,0.7500,High
TXN-2023-08656,CUST-01360,PROD-0004,REP-0267,2024-08-01,1,5999.00,0.00,5999.00,0.00,5999.00,Credit Card,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-08657,CUST-01944,PROD-0003,REP-0289,2024-02-13,5,599.00,10.00,2995.00,299.50,2695.50,Wire Transfer,Completed,Direct Sales,Europe,GBP,1.2700,High
TXN-2023-08658,CUST-02075,PROD-0006,REP-0078,2023-07-26,1,899.00,12.00,899.00,107.88,791.12,Credit Card,Completed,Partner,Europe,EUR,1.0800,Low
TXN-2023-08659,CUST-02124,PROD-0008,REP-0089,2023-06-17,8,2999.00,5.00,23992.00,1199.60,22792.40,Credit Card,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-08660,CUST-00463,PROD-0018,REP-0245,2024-12-16,3,7999.00,8.00,23997.00,1919.76,22077.24,Invoice,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-08661,CUST-00814,PROD-0009,REP-0289,2023-05-28,2,99.00,10.00,198.00,19.80,178.20,Wire Transfer,Completed,Direct Sales,Europe,GBP,1.2700,High
TXN-2023-08662,CUST-02024,PROD-0010,REP-0045,2024-02-12,1,999.00,5.00,999.00,49.95,949.05,PayPal,Completed,Online,North America,CAD,0.7500,High
TXN-2023-08663,CUST-01178,PROD-0001,REP-0112,2024-04-08,6,299.00,5.00,1794.00,89.70,1704.30,PayPal,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,Low
TXN-2023-08664,CUST-01036,PROD-0011,REP-0267,2024-06-16,1,199.00,10.00,199.00,19.90,179.10,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-08665,CUST-01882,PROD-0003,REP-0203,2024-07-19,3,599.00,18.00,1797.00,323.46,1473.54,Invoice,Completed,Online,North America,USD,1.0000,High
TXN-2023-08666,CUST-01957,PROD-0003,REP-0045,2023-08-05,1,599.00,5.00,599.00,29.95,569.05,Invoice,Completed,Partner,Asia-Pacific,AUD,0.6700,Low
TXN-2023-08667,CUST-00890,PROD-0011,REP-0112,2023-12-14,5,199.00,12.00,995.00,119.40,875.60,Credit Card,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,Medium
TXN-2023-08668,CUST-01169,PROD-0007,REP-0203,2024-11-15,2,8999.00,8.00,17998.00,1439.84,16558.16,Credit Card,Completed,Partner,Europe,EUR,1.0800,Low
TXN-2023-08669,CUST-00252,PROD-0018,REP-0203,2023-08-02,25,7999.00,8.00,199975.00,15998.00,183977.00,Wire Transfer,Completed,Partner,North America,CAD,0.7500,Medium
TXN-2023-08670,CUST-01280,PROD-0021,REP-0089,2024-05-05,1,299.00,5.00,299.00,14.95,284.05,PayPal,Completed,Partner,Asia-Pacific,JPY,0.0075,Medium
TXN-2023-08671,CUST-00642,PROD-0007,REP-0289,2024-01-02,1,8999.00,0.00,8999.00,0.00,8999.00,Invoice,Completed,Direct Sales,Europe,EUR,1.0800,Low
TXN-2023-08672,CUST-00654,PROD-0003,REP-0045,2024-02-09,8,599.00,10.00,4792.00,479.20,4312.80,Wire Transfer,Completed,Direct Sales,Europe,GBP,1.2700,Low
TXN-2023-08673,CUST-00408,PROD-0007,REP-0156,2023-11-03,3,8999.00,12.00,26997.00,3239.64,23757.36,Credit Card,Completed,Direct Sales,Europe,EUR,1.0800,Low
TXN-2023-08674,CUST-02134,PROD-0003,REP-0156,2024-11-25,8,599.00,10.00,4792.00,479.20,4312.80,Wire Transfer,Completed,Partner,Asia-Pacific,AUD,0.6700,High
TXN-2023-08675,CUST-02482,PROD-0015,REP-0045,2024-12-09,10,4999.00,10.00,49990.00,4999.00,44991.00,Credit Card,Completed,Partner,North America,USD,1.0000,Low
